"LotShape","LandSlope","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","KitchenQual","Functional","FireplaceQu","GarageFinish","GarageQual","GarageCond","PoolQC","Fence","MSZoning","Street","Alley","LandContour","Utilities","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","Foundation","Heating","CentralAir","Electrical","GarageType","PavedDrive","MiscFeature","SaleType","SaleCondition","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","Garage","LotFrontage_imp","Id"
1,0,2,2,3,3,1,4,1,3,2,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,100,10175,6,5,1964,1964,272,490,0,935,1425,1425,0,0,1425,0,0,2,0,3,1,7,1,2,576,0,0,0,407,0,0,0,7,2008,1,FALSE,56
0,0,3,2,4,3,1,6,1,4,3,7,0,3,3,3,0,0,"FV","Pave","Pave","Lvl","AllPub","Inside","Somerst","Norm","Norm","Twnhs","2Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Abnorml",160,24,2645,8,5,1999,2000,456,649,0,321,970,983,756,0,1739,1,0,2,1,3,1,7,0,2,480,115,0,0,0,0,0,0,8,2009,1,FALSE,57
1,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,89,11645,7,5,2004,2004,0,0,0,860,860,860,860,0,1720,0,0,2,1,3,1,7,0,2,565,0,70,0,0,0,0,0,8,2006,1,FALSE,58
2,0,4,2,5,3,4,1,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","HLS","AllPub","CulDSac","StoneBr","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","New","Partial",60,66,13682,10,5,2006,2006,1031,0,0,1410,1410,1426,1519,0,2945,0,0,3,1,3,1,10,1,3,641,192,0,37,0,0,0,0,10,2006,1,FALSE,59
0,0,2,2,3,3,3,5,1,4,2,7,0,1,3,3,0,3,"RL","Pave","No alley access","Bnk","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,60,7200,5,7,1972,1972,0,632,0,148,780,780,0,0,780,0,0,1,0,2,1,4,0,1,352,196,0,0,0,0,0,0,1,2008,1,FALSE,60
0,0,2,2,4,3,1,5,1,4,3,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","RRAe","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","New","Partial",20,63,13072,6,5,2004,2004,0,941,0,217,1158,1158,0,0,1158,1,0,1,1,3,1,5,0,2,576,0,50,0,0,0,0,0,5,2006,1,FALSE,61
0,0,2,2,3,2,1,1,1,2,1,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","IDOTRR","Norm","Norm","1Fam","2.5Unf","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","N","SBrkr","Detchd","N","None","WD","Normal",75,60,7200,5,7,1920,1996,0,0,0,530,530,581,530,0,1111,0,0,1,0,3,1,6,0,1,288,0,0,144,0,0,0,0,3,2007,1,FALSE,62
1,0,3,2,4,4,2,6,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,44,6442,8,5,2006,2006,178,24,0,1346,1370,1370,0,0,1370,0,0,2,0,2,1,6,1,2,484,120,49,0,0,0,0,0,10,2007,1,FALSE,63
1,0,2,2,3,3,1,1,1,3,2,7,0,1,3,3,0,4,"RM","Pave","No alley access","Bnk","AllPub","Inside","OldTown","RRAn","Feedr","1Fam","2Story","Gable","CompShg","Stucco","Stucco","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",70,50,10300,7,6,1921,1950,0,0,0,576,576,902,808,0,1710,0,0,2,0,3,1,9,0,2,480,12,11,64,0,0,0,0,4,2010,1,FALSE,64
0,0,2,2,4,3,1,6,1,4,3,7,0,2,3,3,0,4,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,70,9375,7,5,1997,1998,573,739,0,318,1057,1057,977,0,2034,1,0,2,1,3,1,8,0,2,645,576,36,0,0,0,0,0,2,2009,1,TRUE,65
0,0,3,2,5,3,3,1,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,76,9591,8,5,2004,2005,344,0,0,1143,1143,1143,1330,0,2473,0,0,2,1,4,1,9,1,3,852,192,151,0,0,0,0,0,10,2007,1,FALSE,66
0,0,2,2,4,3,4,6,1,2,2,6,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","PosA","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,80,19900,7,5,1970,1989,287,912,0,1035,1947,2207,0,0,2207,1,0,2,0,3,1,7,1,2,576,301,0,0,0,0,0,0,7,2010,1,TRUE,67
1,0,3,2,4,3,3,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,72,10665,7,5,2003,2003,167,1013,0,440,1453,1479,0,0,1479,1,0,2,0,3,1,7,0,2,558,144,29,0,0,0,0,0,6,2007,1,FALSE,68
0,0,2,3,3,3,1,1,1,2,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Corner","OldTown","Artery","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",30,47,4608,4,6,1945,1950,0,0,0,747,747,747,0,0,747,0,0,1,0,2,1,4,0,1,220,0,0,0,0,0,0,0,6,2010,1,FALSE,69
0,0,3,2,3,3,1,4,1,2,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","ClearCr","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","BrkFace","AsbShng","None","CBlock","GasW","Y","SBrkr","Attchd","Y","None","WD","Normal",50,81,15593,7,4,1953,1953,0,603,0,701,1304,1304,983,0,2287,0,0,2,0,3,1,7,1,2,667,0,21,114,0,0,0,0,7,2006,1,FALSE,70
1,0,2,3,4,3,4,5,1,4,2,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,95,13651,7,6,1973,1973,1115,1880,0,343,2223,2223,0,0,2223,1,0,2,0,3,1,8,2,2,516,300,0,0,0,0,0,0,2,2007,1,FALSE,71
0,0,2,2,3,3,1,5,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","Plywood","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,69,7599,4,6,1982,2006,0,565,0,280,845,845,0,0,845,1,0,1,0,2,1,4,0,2,360,0,0,0,0,0,0,0,6,2007,1,FALSE,72
1,0,2,2,4,3,1,1,1,3,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,74,10141,7,5,1998,1998,40,0,0,832,832,885,833,0,1718,0,0,2,1,3,1,7,1,2,427,0,94,0,0,291,0,0,12,2009,1,FALSE,73
0,0,2,2,3,3,1,5,4,3,2,7,0,1,3,3,0,2,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,85,10200,5,7,1954,2003,104,320,362,404,1086,1086,0,0,1086,1,0,1,0,3,1,6,0,2,490,0,0,0,0,0,0,0,5,2010,1,FALSE,74
0,0,3,3,2,3,1,1,1,3,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Corner","OldTown","Norm","Norm","1Fam","2Story","Gambrel","CompShg","VinylSd","VinylSd","None","CBlock","GasA","N","SBrkr","Detchd","Y","None","WD","Normal",50,60,5790,3,6,1915,1950,0,0,0,840,840,840,765,0,1605,0,0,2,0,3,2,8,0,1,379,0,0,202,0,0,0,0,5,2010,1,FALSE,75
0,0,2,2,4,3,4,6,1,2,2,7,0,1,3,3,0,2,"RM","Pave","No alley access","Lvl","AllPub","Inside","MeadowV","Norm","Norm","Twnhs","SLvl","Gable","CompShg","CemntBd","CmentBd","None","CBlock","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",180,21,1596,4,5,1973,1973,0,462,0,0,462,526,462,0,988,1,0,1,0,2,1,5,0,1,297,120,101,0,0,0,0,0,11,2009,1,FALSE,76
1,0,2,2,3,3,1,5,1,4,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","FuseA","Detchd","Y","None","WD","Normal",20,70,8475,4,7,1956,1956,0,228,0,724,952,952,0,0,952,0,0,1,0,2,1,4,0,1,283,0,0,0,0,0,0,0,4,2008,1,TRUE,77
0,0,2,2,3,3,1,4,6,2,2,6,0,1,3,3,0,3,"RM","Pave","No alley access","Lvl","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,50,8635,5,5,1948,2001,0,336,41,295,672,1072,213,0,1285,1,0,1,0,2,1,6,0,1,240,0,0,0,0,0,0,0,1,2008,1,FALSE,78
0,0,2,2,3,3,1,1,1,2,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Sawyer","Norm","Norm","Duplex","1Story","Hip","CompShg","HdBoard","HdBoard","None","CBlock","GasA","N","SBrkr","No Garage","Y","None","WD","Normal",90,72,10778,4,5,1968,1968,0,0,0,1768,1768,1768,0,0,1768,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,4,2010,0,FALSE,79
0,0,2,2,3,3,1,1,1,3,2,7,0,1,3,3,0,3,"RM","Pave","Grvl","Lvl","AllPub","Corner","OldTown","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,60,10440,5,6,1910,1981,0,0,0,440,440,682,548,0,1230,0,0,1,1,2,1,5,0,2,440,74,0,128,0,0,0,0,5,2009,1,FALSE,80
0,0,2,3,4,3,1,3,1,2,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,100,13000,6,6,1968,1968,576,448,0,448,896,1182,960,0,2142,0,0,2,1,4,1,8,1,1,509,0,72,0,0,252,0,0,6,2009,1,FALSE,81
0,0,2,3,5,4,1,6,1,4,2,7,0,3,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","FR2","Mitchel","Norm","Norm","TwnhsE","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,32,4500,6,5,1998,1998,443,1201,0,36,1237,1337,0,0,1337,1,0,2,0,2,1,5,0,2,405,0,199,0,0,0,0,0,3,2006,1,FALSE,82
0,0,2,2,4,3,1,6,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,78,10206,8,5,2007,2007,468,33,0,1530,1563,1563,0,0,1563,0,0,2,0,3,1,6,1,3,758,144,99,0,0,0,0,0,10,2008,1,FALSE,83
1,0,2,2,3,3,1,1,1,3,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","BrkCmn","CBlock","GasA","Y","SBrkr","Detchd","Y","None","COD","Normal",20,80,8892,5,5,1960,1960,66,0,0,1065,1065,1065,0,0,1065,0,0,1,1,3,1,6,0,2,461,74,0,0,0,0,0,0,7,2007,1,FALSE,84
1,0,2,2,4,3,1,1,1,3,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","BrkFace","PConc","GasA","Y","SBrkr","BuiltIn","Y","Shed","WD","Normal",80,69,8530,7,5,1995,1996,22,0,0,384,384,804,670,0,1474,0,0,2,1,3,1,7,1,2,400,120,72,0,0,0,0,700,5,2009,1,TRUE,85
0,0,3,2,4,3,1,1,1,4,3,7,3,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NoRidge","Norm","Norm","1Fam","2Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,121,16059,8,5,1991,1992,284,0,0,1288,1288,1301,1116,0,2417,0,0,2,1,4,1,9,1,2,462,127,82,0,0,0,0,0,4,2006,1,FALSE,86
2,0,3,2,4,3,3,1,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,122,11911,6,5,2005,2005,0,0,0,684,684,684,876,0,1560,0,0,2,1,3,1,6,1,2,400,100,38,0,0,0,0,0,3,2009,1,FALSE,87
0,0,3,2,4,3,3,1,1,4,3,7,0,2,3,3,0,0,"FV","Pave","Pave","Lvl","AllPub","Corner","Somerst","Norm","Norm","TwnhsE","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Detchd","Y","None","New","Partial",160,40,3951,6,5,2009,2009,76,0,0,612,612,612,612,0,1224,0,0,2,1,2,1,4,0,2,528,0,234,0,0,0,0,0,6,2009,1,FALSE,88
1,0,1,1,3,2,1,1,1,2,1,7,0,0,0,0,0,3,"C (all)","Pave","No alley access","Lvl","AllPub","Corner","IDOTRR","Feedr","Feedr","1Fam","1.5Fin","Hip","CompShg","Plywood","Plywood","None","CBlock","GasA","N","SBrkr","No Garage","N","None","ConLD","Abnorml",50,105,8470,3,2,1915,1982,0,0,0,1013,1013,1013,0,513,1526,0,0,1,0,2,1,6,0,0,0,0,0,156,0,0,0,0,10,2009,0,FALSE,89
0,0,2,2,4,3,1,6,1,4,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","No Garage","Y","None","WD","Normal",20,60,8070,4,5,1994,1995,0,588,0,402,990,990,0,0,990,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,8,2007,0,FALSE,90
0,0,2,2,0,0,0,0,0,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","Wd Sdng","None","Slab","GasA","Y","FuseA","Detchd","Y","None","WD","Normal",20,60,7200,4,5,1950,1950,0,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,4,0,2,420,0,29,0,0,0,0,0,7,2006,1,FALSE,91
0,0,2,2,3,3,1,3,1,2,2,7,0,1,3,3,0,2,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkCmn","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Abnorml",20,85,8500,5,3,1961,1961,203,600,0,635,1235,1235,0,0,1235,0,0,1,0,2,1,6,0,2,480,0,0,0,0,0,0,0,12,2006,1,FALSE,92
1,0,2,3,4,3,1,5,1,4,2,7,0,1,3,3,0,0,"RL","Pave","Grvl","HLS","AllPub","Inside","Crawfor","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",30,80,13360,5,7,1921,2006,0,713,0,163,876,964,0,0,964,1,0,1,0,2,1,5,0,2,432,0,0,44,0,0,0,0,8,2009,1,FALSE,93
0,0,2,2,3,2,2,3,1,4,2,7,4,1,3,3,0,0,"C (all)","Pave","No alley access","Lvl","AllPub","Corner","OldTown","Norm","Norm","2fmCon","2.5Unf","Hip","CompShg","MetalSd","MetalSd","None","BrkTil","GasW","N","SBrkr","Detchd","Y","None","WD","Normal",190,60,7200,6,6,1910,1998,0,1046,0,168,1214,1260,1031,0,2291,0,1,2,0,4,2,9,1,2,506,0,0,0,0,99,0,0,11,2007,1,FALSE,94
1,0,2,3,4,3,1,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,69,9337,6,5,1997,1997,0,648,0,176,824,905,881,0,1786,1,0,2,1,3,1,7,0,2,684,0,162,0,0,0,0,0,5,2007,1,FALSE,95
2,0,4,3,4,4,1,5,1,3,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","BuiltIn","Y","Shed","WD","Normal",60,80,9765,6,8,1993,1993,68,310,0,370,680,680,790,0,1470,0,0,2,1,3,1,6,1,2,420,232,63,0,0,0,0,480,4,2009,1,TRUE,96
1,0,3,2,4,3,3,5,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,78,10264,7,5,1999,1999,183,1162,0,426,1588,1588,0,0,1588,0,0,2,0,3,1,6,0,2,472,158,29,0,0,0,0,0,8,2006,1,FALSE,97
0,0,2,2,3,3,1,3,1,2,2,7,0,3,3,3,0,0,"RL","Pave","No alley access","HLS","AllPub","Inside","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","FuseF","Attchd","P","None","WD","Normal",20,73,10921,4,5,1965,1965,48,520,0,440,960,960,0,0,960,1,0,1,0,3,1,6,0,1,432,120,0,0,0,0,0,0,5,2007,1,FALSE,98
0,0,2,2,3,3,1,5,1,1,2,7,0,1,2,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","N","SBrkr","Basment","Y","Shed","COD","Abnorml",30,85,10625,5,5,1920,1950,0,108,0,350,458,835,0,0,835,0,0,1,0,2,1,5,0,1,366,0,0,77,0,0,0,400,5,2010,1,FALSE,99
1,0,2,2,3,3,1,5,1,1,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Y","SBrkr","No Garage","Y","Shed","WD","Normal",20,77,9320,4,5,1959,1959,0,569,0,381,950,1225,0,0,1225,1,0,1,1,3,1,6,0,0,0,352,0,0,0,0,0,400,1,2010,0,FALSE,100
1,0,2,2,3,3,2,5,1,3,3,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,74,10603,6,7,1977,2001,28,1200,0,410,1610,1610,0,0,1610,1,0,2,0,3,1,6,2,2,480,168,68,0,0,0,0,0,2,2010,1,TRUE,101
0,0,3,2,4,3,1,1,1,2,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,77,9206,6,5,1985,1985,336,0,0,741,741,977,755,0,1732,0,0,2,1,3,1,7,1,2,476,192,46,0,0,0,0,0,6,2010,1,FALSE,102
0,0,2,1,0,0,0,0,0,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Bnk","AllPub","Inside","SawyerW","Norm","Norm","Duplex","1Story","Gable","CompShg","HdBoard","HdBoard","None","Slab","GasA","Y","SBrkr","Attchd","Y","None","WD","Alloca",90,64,7018,5,5,1979,1979,0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,2,410,0,0,0,0,0,0,0,6,2009,1,FALSE,103
1,0,2,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,94,10402,7,5,2009,2009,0,0,0,1226,1226,1226,0,0,1226,0,0,2,0,3,1,6,0,3,740,0,36,0,0,0,0,0,5,2010,1,FALSE,104
0,0,2,1,3,3,1,2,1,4,2,7,3,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Corner","IDOTRR","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Stucco","Stucco","BrkFace","PConc","GasA","Y","FuseF","Detchd","Y","None","WD","Normal",50,60,7758,7,4,1931,1950,600,224,0,816,1040,1226,592,0,1818,0,0,1,1,4,1,7,2,1,240,0,0,0,0,184,0,0,6,2007,1,TRUE,105
0,0,3,2,5,3,1,1,1,4,3,7,4,2,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,75,9375,8,5,2003,2004,768,0,0,1053,1053,1053,939,0,1992,0,0,2,1,3,1,9,1,2,648,140,45,0,0,0,0,0,8,2008,1,FALSE,106
0,0,2,2,2,3,1,1,1,3,2,7,0,1,2,2,0,0,"RM","Pave","Grvl","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","1Story","Mansard","CompShg","VinylSd","VinylSd","None","BrkTil","GasA","Y","SBrkr","Detchd","N","Shed","WD","Normal",30,60,10800,4,7,1885,1995,0,0,0,641,641,1047,0,0,1047,0,0,1,0,2,1,6,0,1,273,0,0,0,0,0,0,450,8,2007,1,FALSE,107
0,0,2,2,3,3,1,5,4,4,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Partial",20,50,6000,5,5,1948,1950,0,104,169,516,789,789,0,0,789,0,0,1,0,2,1,5,0,1,250,0,0,0,0,0,0,0,4,2008,1,FALSE,108
0,0,2,2,3,3,1,1,1,2,1,7,0,0,0,0,0,0,"RM","Pave","No alley access","Lvl","AllPub","Corner","IDOTRR","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","CemntBd","CmentBd","None","CBlock","GasW","N","FuseF","No Garage","N","None","WD","Normal",50,85,8500,5,7,1919,2005,0,0,0,793,793,997,520,0,1517,0,0,2,0,3,1,7,0,0,0,0,0,144,0,0,0,0,8,2007,0,FALSE,109
1,0,2,2,4,3,1,4,1,4,2,7,3,2,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","COD","Normal",20,105,11751,6,6,1977,1977,480,705,0,1139,1844,1844,0,0,1844,0,0,2,0,3,1,7,1,2,546,0,122,0,0,0,0,0,1,2010,1,FALSE,110
0,0,2,2,3,2,1,3,1,3,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",50,75,9525,6,4,1954,1972,0,444,0,550,994,1216,639,0,1855,0,0,2,0,4,1,7,0,1,325,182,0,0,0,0,0,0,10,2006,1,FALSE,111
1,0,2,2,4,3,1,6,1,4,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","SLvl","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",80,71.5,7750,7,5,2000,2000,0,250,0,134,384,774,656,0,1430,0,0,2,1,3,1,7,1,2,400,180,0,0,0,0,0,0,4,2010,1,TRUE,112
0,0,3,2,5,3,3,6,1,4,4,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","New","Partial",60,77,9965,7,5,2007,2007,220,984,0,280,1264,1282,1414,0,2696,1,0,2,1,4,1,10,1,3,792,120,184,0,0,168,0,0,10,2007,1,FALSE,113
